src,dst,type,weight,source,version
artist::5M52tdBnJaKSvOpJGz8mfZ,track::1Y373MqadDRtclJNdnUXVc,PERFORMS,1.0,spotify,v1
artist::2AM4ilv6UzW0uMRuqKtDgN,track::1UBQ5GK8JaQjm5VbkBZY66,PERFORMS,1.0,spotify,v1
artist::00tVTdpEhQQw1bqdu8RCx2,track::5QTxFnGygVM4jFQiBovmRo,PERFORMS,1.0,spotify,v1
artist::6IFXsrXBpwbIqtOUOiAa3p,track::5RsUlxLto4NZbhJpqJbHfN,PERFORMS,1.0,spotify,v1
artist::4KWTAlx2RvbpseOGMEmROg,track::31AOj9sFz2gM0O3hMARRBx,PERFORMS,1.0,spotify,v1
artist::3IYUhFvPQItj6xySrBmZkd,track::4BP3uh0hFLFRb5cjsgLqDh,PERFORMS,1.0,spotify,v1
artist::3PhoLpVuITZKcymswpck5b,track::3gdewACMIVMEWVbyb8O9sY,PERFORMS,1.0,spotify,v1
artist::7iWiAD5LLKyiox2grgfmUT,track::1kdiiFGX1Htx0aVZYaDwEJ,PERFORMS,1.0,spotify,v1
artist::37394IP6uhnjIpsawpMu4l,track::6zKF4293k44ItKWJJgrhXv,PERFORMS,1.0,spotify,v1
artist::7t0rwkOPGlDPEhaOcVtOt9,track::2IZZqH4K02UIYg5EohpNHF,PERFORMS,1.0,spotify,v1
artist::7b85ve82Sh36a3UAx74wut,track::1hlveB9M6ijHZRbzZ2teyh,PERFORMS,1.0,spotify,v1
artist::6ZPbX2Lxd40e2UVkXpyxvI,track::7pkWZL0kA26s754CwyK0SH,PERFORMS,1.0,spotify,v1
artist::34jw2BbxjoYalTp8cJFCPv,track::4KfSdst7rW39C0sfhArdrz,PERFORMS,1.0,spotify,v1
artist::2tRsMl4eGxwoNabM08Dm4I,track::4f3RDq9nYPBeR1yMSgnmBm,PERFORMS,1.0,spotify,v1
artist::7Ey4PD4MYsKc5I2dolUwbH,track::5MxNLUsfh7uzROypsoO5qe,PERFORMS,1.0,spotify,v1
artist::1bdytLV3FPjyhfrb6BhMej,track::2ZBalNGwjqdKJd29O76wBV,PERFORMS,1.0,spotify,v1
artist::4MVyzYMgTwdP7Z49wAZHx0,track::7e89621JPkKaeDSTQ3avtg,PERFORMS,1.0,spotify,v1
artist::485uL27bPomh29R4JmQehQ,track::5EOoMWIB9iK4ZpcSex9Ec7,PERFORMS,1.0,spotify,v1
artist::4Tw2N3wdvJPGEU7JqMxFfE,track::7b4yGtR0rujvLi5EBfKKJ2,PERFORMS,1.0,spotify,v1
artist::26bcq2nyj5GB7uRr558iQg,track::2HHtWyy5CgaQbC7XSoOb0e,PERFORMS,1.0,spotify,v1
artist::6XyY86QOPPrYVGvF9ch6wz,track::60a0Rd6pjrkxjPbaKzXjfq,PERFORMS,1.0,spotify,v1
artist::0C0XlULifJtAgn6ZNCW2eu,track::7oK9VyNzrYvRFo7nQEYkWN,PERFORMS,1.0,spotify,v1
artist::6FBDaR13swtiWwGhX1WQsP,track::7yCPwWs66K8Ba5lFuU2bcx,PERFORMS,1.0,spotify,v1
artist::7lzordPuZEXxwt9aoVZYmG,track::4TIJ7zSBNejpoIPaWpWRKc,PERFORMS,1.0,spotify,v1
artist::5a2EaR3hamoenG9rDuVn8j,track::54X78diSLoUDI3joC2bjMz,PERFORMS,1.0,spotify,v1
artist::6IRouO5mvvfcyxtPDKMYFN,track::1JLn8RhQzHz3qDqsChcmBl,PERFORMS,1.0,spotify,v1
artist::55vs7NT1KxcFjbMC4y202E,track::4rcHWl68ai6KvpXlc8vbnE,PERFORMS,1.0,spotify,v1
artist::67ea9eGLXYMsO2eYQRui3w,track::5voO100jVn9PK4NUETgM8W,PERFORMS,1.0,spotify,v1
artist::0nmQIMXWTXfhgOBdNzhGOs,track::4UEo1b0wWrtHMC8bVqPiH8,PERFORMS,1.0,spotify,v1
artist::2DaxqgrOhkeH0fpeiQq2f4,track::5wj4E6IsrVtn8IBJQOd0Cl,PERFORMS,1.0,spotify,v1
artist::6QtGlUje9TIkLrgPZrESuk,track::1bp2IO61zbQrbWNmKKxg3f,PERFORMS,1.0,spotify,v1
artist::5xUf6j4upBrXZPg6AI4MRK,track::2EoOZnxNgtmZaD8uUmz2nD,PERFORMS,1.0,spotify,v1
artist::27T030eWyCQRmDyuvr1kxY,track::58XWGx7KNNkKneHdprcprX,PERFORMS,1.0,spotify,v1
artist::3Y3xIwWyq5wnNHPp5gPjOW,track::6W2VbtvMrDXm5vYeB7amkO,PERFORMS,1.0,spotify,v1
artist::1fBCIkoPOPCDLUxGuWNvyo,track::2V8KvnD5LVeeDChMWEkSzC,PERFORMS,1.0,spotify,v1
artist::4opTS86dN9uO313J9CE8xg,track::0qgrrDnUUhyxpxbBznUnzg,PERFORMS,1.0,spotify,v1
artist::7HLvzuM9p11k9lUQfSM4Rq,track::18ESXa5mEm1V4Pkt5GSXWx,PERFORMS,1.0,spotify,v1
artist::74ASZWbe4lXaubB36ztrGX,track::3AhXZa8sUQht0UEdBJgpGc,PERFORMS,1.0,spotify,v1
artist::22WZ7M8sxp5THdruNY3gXt,track::14XWXWv5FoCbFzLksawpEe,PERFORMS,1.0,spotify,v1
artist::6PAt558ZEZl0DmdXlnjMgD,track::3ykSdTGmYPFl8pDBXer1zG,PERFORMS,1.0,spotify,v1
artist::42TFhl7WlMRXiNqzSrnzPL,track::5p3JunprHCxClJjOmcLV8G,PERFORMS,1.0,spotify,v1
artist::5nGIFgo0shDenQYSE0Sn7c,track::0COqiPhxzoWICwFCS4eZcp,PERFORMS,1.0,spotify,v1
artist::7FBcuc1gsnv6Y1nwFtNRCb,track::5wQnmLuC1W7ATsArWACrgW,PERFORMS,1.0,spotify,v1
artist::5ypxebeHEIXjMtJb17uJlI,track::305WCRhhS10XUcH6AEwZk6,PERFORMS,1.0,spotify,v1
artist::5LfGQac0EIXyAN8aUwmNAQ,track::6TfBA04WJ3X1d1wXhaCFVT,PERFORMS,1.0,spotify,v1
artist::5eAWCfyUhZtHHtBdNk56l1,track::2DlHlPMa4M17kufBvI2lEN,PERFORMS,1.0,spotify,v1
artist::03r4iKL2g2442PT9n2UKsx,track::5NLuC70kZQv8q34QyQa1DP,PERFORMS,1.0,spotify,v1
artist::568ZhdwyaiCyOGJRtNYhWf,track::5SAUIWdZ04OxYfJFDchC7S,PERFORMS,1.0,spotify,v1
artist::6biWAmrHyiMkX49LkycGqQ,track::43DeSV93pJPT4lCZaWZ6b1,PERFORMS,1.0,spotify,v1
artist::1Ha0Fz4i0d4gu5fZbhBCtH,track::57trQKFZdJxHia4sMJioWk,PERFORMS,1.0,spotify,v1
artist::7ihLzUpuNecU5VBkvOUDNq,track::5t5rCnsgRBtcKqTB7SbD1Q,PERFORMS,1.0,spotify,v1
artist::4NgfOZCL9Ml67xzM0xzIvC,track::1IqFh00G2kvvMm8pRMpehA,PERFORMS,1.0,spotify,v1
artist::3WrFJ7ztbogyGnTHbHJFl2,track::5ZBeML7Lf3FMEVviTyvi8l,PERFORMS,1.0,spotify,v1
artist::64tNsm6TnZe2zpcMVMOoHL,track::5sFDReWLrZHLFZFjHsjUTS,PERFORMS,1.0,spotify,v1
artist::1Fmb52lZ6Jv7FMWXXTPO3K,track::2HXixVqzzm9rEUIMAWzshl,PERFORMS,1.0,spotify,v1
artist::1co4F2pPNH8JjTutZkmgSm,track::4KcH1ZRV2W1q7Flq0QqC76,PERFORMS,1.0,spotify,v1
artist::7dnB1wSxbYa8CejeVg98hz,track::2g7gviEeJr6pyxO7G35EWQ,PERFORMS,1.0,spotify,v1
artist::2xiIXseIJcq3nG7C8fHeBj,track::56sk7jBpZV0CD31G9hEU3b,PERFORMS,1.0,spotify,v1
artist::3EhbVgyfGd7HkpsagwL9GS,track::5Z8EDau8uNcP1E8JvmfkZe,PERFORMS,1.0,spotify,v1
artist::3AA28KZvwAUcZuOKwyblJQ,track::0d28khcov6AiegSCpG5TuT,PERFORMS,1.0,spotify,v1
artist::1Z8ODXyhEBi3WynYw0Rya6,track::0d28khcov6AiegSCpG5TuT,PERFORMS,1.0,spotify,v1
artist::3YcBF2ttyueytpXtEzn1Za,track::7nnWIPM5hwE3DaUBkvOIpy,PERFORMS,1.0,spotify,v1
artist::7HL4id2U7FSDJtfKQHMgQx,track::3vPrFUtWpKT9oNW94NDDEW,PERFORMS,1.0,spotify,v1
artist::1dLWg6m8RRhizsdqJbhyj3,track::3vV3cr2TpPqFk07zxYUbla,PERFORMS,1.0,spotify,v1
artist::3zXw2Eh96iTT51pytzHdZi,track::2eEmzSR9tmd52w7cqT9yK6,PERFORMS,1.0,spotify,v1
artist::5t28BP42x2axFnqOOMg3CM,track::6xgO2ICtpT8jDcYvVsCKIB,PERFORMS,1.0,spotify,v1
artist::5gznATMVO85ZcLTkE9ULU7,track::45Ia1U4KtIjAPPU7Wv1Sea,PERFORMS,1.0,spotify,v1
artist::7oPftvlwr6VrsViSDV7fJY,track::6nTiIhLmQ3FWhvrGafw2zj,PERFORMS,1.0,spotify,v1
artist::3tufWJzpCiAGleBt5TkmTn,track::5B6Z7NwVqA7W3UFiqBdEJC,PERFORMS,1.0,spotify,v1
artist::4x1nvY2FN8jxqAFA0DA02H,track::7pKfPomDEeI4TPT6EOYjn9,PERFORMS,1.0,spotify,v1
artist::3Ayl7mCk0nScecqOzvNp6s,track::3mcG2NI5G5vhrQtRda1YnA,PERFORMS,1.0,spotify,v1
artist::1WRM9i067hd2ujxxi8FI3m,track::3lN8PP6R2IxbLP05QpYXng,PERFORMS,1.0,spotify,v1
artist::1fBCIkoPOPCDLUxGuWNvyo,track::43GS3mtezoIFiuIZCLLiDY,PERFORMS,1.0,spotify,v1
artist::3Fz2GbraVXhcpXnoi2Oe1r,track::52KvuGmgcgRdrLMXOtda0E,PERFORMS,1.0,spotify,v1
artist::3UbyYnvNIT5DFXU4WgiGpP,track::0PP933bHgvV0eD19dG3ms5,PERFORMS,1.0,spotify,v1
artist::1hXjTjJzZTXDZ75AclOo6N,track::1MqGKtY9L5qjPi8s7gX645,PERFORMS,1.0,spotify,v1
artist::3Z02hBLubJxuFJfhacLSDc,track::7Ewz6bJ97vUqk5HdkvguFQ,PERFORMS,1.0,spotify,v1
artist::711MCceyCBcFnzjGY4Q7Un,track::2zYzyRzz6pRmhPzyfMEC8s,PERFORMS,1.0,spotify,v1
artist::58lV9VcRSjABbAbfWS6skp,track::0J6mQxEZnlRt9ymzFntA6z,PERFORMS,1.0,spotify,v1
artist::0rvjqX7ttXeg3mTy8Xscbt,track::4bHsxqR3GMrXTxEPLuK5ue,PERFORMS,1.0,spotify,v1
artist::1dfeR4HaWDbWqFHLkxsg1d,track::7tFiyTwD0nx5a1eklYtX2J,PERFORMS,1.0,spotify,v1
artist::6olE6TJLqED3rqDCT0FyPh,track::5ghIJDpPoe3CfHMGu71E6T,PERFORMS,1.0,spotify,v1
artist::0k17h0D3J5VfsdmQ1iZtE9,track::4gMgiXfqyzZLMhsksGmbQV,PERFORMS,1.0,spotify,v1
artist::2RTUTCvo6onsAnheUk3aL9,track::6ZOBP3NvffbU4SZcrnt1k6,PERFORMS,1.0,spotify,v1
artist::3qm84nBOXUEQ2vnTfUTTFC,track::5NIPsWpDjJTFBoPxCUUeXp,PERFORMS,1.0,spotify,v1
artist::07XSN3sPlIlB2L2XNcTwJw,track::07q0QVgO56EorrSGHC48y3,PERFORMS,1.0,spotify,v1
artist::29kkCKKGXheHuoO829FxWK,track::1QEEqeFIZktqIpPI4jSVSF,PERFORMS,1.0,spotify,v1
artist::0L8ExT028jH3ddEcZwqJJ5,track::3d9DChrdc6BOeFsbrZ3Is0,PERFORMS,1.0,spotify,v1
artist::6H1RjVyNruCmrBEWRbD0VZ,track::0PdM2a6oIjqepoEfcJo0RO,PERFORMS,1.0,spotify,v1
artist::2ye2Wgw4gimLv2eAKyk1NB,track::5BIMPccDwShpXq784RJlJp,PERFORMS,1.0,spotify,v1
artist::2hl0xAkS2AIRAu23TVMBG1,track::4DMKwE2E2iYDKY01C335Uw,PERFORMS,1.0,spotify,v1
artist::2Hkut4rAAyrQxRdof7FVJq,track::3QZ7uX97s82HFYSmQUAN1D,PERFORMS,1.0,spotify,v1
artist::4salDzkGmfycRqNUbyBphh,track::1CQqupcyMg7176PPmIVmSj,PERFORMS,1.0,spotify,v1
artist::2UZMlIwnkgAEDBsw1Rejkn,track::5tVA6TkbaAH9QMITTQRrNv,PERFORMS,1.0,spotify,v1
artist::22bE4uQ6baNwSHPVcDxLCe,track::6H3kDe7CGoWYBabAeVWGiD,PERFORMS,1.0,spotify,v1
artist::2cnMpRsOVqtPMfq7YiFE6K,track::7N3PAbqfTjSEU1edb2tY8j,PERFORMS,1.0,spotify,v1
artist::7jy3rLJdDQY21OgRLCZ9sD,track::5UWwZ5lm5PKu6eKsHAGxOk,PERFORMS,1.0,spotify,v1
artist::0ECwFtbIWEVNwjlrfc6xoL,track::40riOy7x9W7GXjyGp4pjAv,PERFORMS,1.0,spotify,v1
artist::776Uo845nYHJpNaStv1Ds4,track::2aoo2jlRnM3A0NyLQqMN2f,PERFORMS,1.0,spotify,v1
artist::6ZLTlhejhndI4Rh53vYhrY,track::2b9lp5A6CqSzwOrBfAFhof,PERFORMS,1.0,spotify,v1
artist::0cc6vw3VN8YlIcvr1v7tBL,track::7GonnnalI2s19OCQO1J7Tf,PERFORMS,1.0,spotify,v1
artist::5M52tdBnJaKSvOpJGz8mfZ,track::1Y373MqadDRtclJNdnUXVc,PERFORMS,1.0,spotify,v1
artist::2AM4ilv6UzW0uMRuqKtDgN,track::1UBQ5GK8JaQjm5VbkBZY66,PERFORMS,1.0,spotify,v1
artist::00tVTdpEhQQw1bqdu8RCx2,track::5QTxFnGygVM4jFQiBovmRo,PERFORMS,1.0,spotify,v1
artist::6IFXsrXBpwbIqtOUOiAa3p,track::5RsUlxLto4NZbhJpqJbHfN,PERFORMS,1.0,spotify,v1
artist::4KWTAlx2RvbpseOGMEmROg,track::31AOj9sFz2gM0O3hMARRBx,PERFORMS,1.0,spotify,v1
artist::3IYUhFvPQItj6xySrBmZkd,track::4BP3uh0hFLFRb5cjsgLqDh,PERFORMS,1.0,spotify,v1
artist::3PhoLpVuITZKcymswpck5b,track::3gdewACMIVMEWVbyb8O9sY,PERFORMS,1.0,spotify,v1
artist::7iWiAD5LLKyiox2grgfmUT,track::1kdiiFGX1Htx0aVZYaDwEJ,PERFORMS,1.0,spotify,v1
artist::37394IP6uhnjIpsawpMu4l,track::6zKF4293k44ItKWJJgrhXv,PERFORMS,1.0,spotify,v1
artist::7t0rwkOPGlDPEhaOcVtOt9,track::2IZZqH4K02UIYg5EohpNHF,PERFORMS,1.0,spotify,v1
artist::7b85ve82Sh36a3UAx74wut,track::1hlveB9M6ijHZRbzZ2teyh,PERFORMS,1.0,spotify,v1
artist::6ZPbX2Lxd40e2UVkXpyxvI,track::7pkWZL0kA26s754CwyK0SH,PERFORMS,1.0,spotify,v1
artist::34jw2BbxjoYalTp8cJFCPv,track::4KfSdst7rW39C0sfhArdrz,PERFORMS,1.0,spotify,v1
artist::2tRsMl4eGxwoNabM08Dm4I,track::4f3RDq9nYPBeR1yMSgnmBm,PERFORMS,1.0,spotify,v1
artist::7Ey4PD4MYsKc5I2dolUwbH,track::5MxNLUsfh7uzROypsoO5qe,PERFORMS,1.0,spotify,v1
artist::1bdytLV3FPjyhfrb6BhMej,track::2ZBalNGwjqdKJd29O76wBV,PERFORMS,1.0,spotify,v1
artist::4MVyzYMgTwdP7Z49wAZHx0,track::7e89621JPkKaeDSTQ3avtg,PERFORMS,1.0,spotify,v1
artist::485uL27bPomh29R4JmQehQ,track::5EOoMWIB9iK4ZpcSex9Ec7,PERFORMS,1.0,spotify,v1
artist::4Tw2N3wdvJPGEU7JqMxFfE,track::7b4yGtR0rujvLi5EBfKKJ2,PERFORMS,1.0,spotify,v1
artist::26bcq2nyj5GB7uRr558iQg,track::2HHtWyy5CgaQbC7XSoOb0e,PERFORMS,1.0,spotify,v1
artist::6XyY86QOPPrYVGvF9ch6wz,track::60a0Rd6pjrkxjPbaKzXjfq,PERFORMS,1.0,spotify,v1
artist::0C0XlULifJtAgn6ZNCW2eu,track::7oK9VyNzrYvRFo7nQEYkWN,PERFORMS,1.0,spotify,v1
artist::6FBDaR13swtiWwGhX1WQsP,track::7yCPwWs66K8Ba5lFuU2bcx,PERFORMS,1.0,spotify,v1
artist::7lzordPuZEXxwt9aoVZYmG,track::4TIJ7zSBNejpoIPaWpWRKc,PERFORMS,1.0,spotify,v1
artist::5a2EaR3hamoenG9rDuVn8j,track::54X78diSLoUDI3joC2bjMz,PERFORMS,1.0,spotify,v1
artist::6IRouO5mvvfcyxtPDKMYFN,track::1JLn8RhQzHz3qDqsChcmBl,PERFORMS,1.0,spotify,v1
artist::55vs7NT1KxcFjbMC4y202E,track::4rcHWl68ai6KvpXlc8vbnE,PERFORMS,1.0,spotify,v1
artist::67ea9eGLXYMsO2eYQRui3w,track::5voO100jVn9PK4NUETgM8W,PERFORMS,1.0,spotify,v1
artist::0nmQIMXWTXfhgOBdNzhGOs,track::4UEo1b0wWrtHMC8bVqPiH8,PERFORMS,1.0,spotify,v1
artist::2DaxqgrOhkeH0fpeiQq2f4,track::5wj4E6IsrVtn8IBJQOd0Cl,PERFORMS,1.0,spotify,v1
artist::6QtGlUje9TIkLrgPZrESuk,track::1bp2IO61zbQrbWNmKKxg3f,PERFORMS,1.0,spotify,v1
artist::5xUf6j4upBrXZPg6AI4MRK,track::2EoOZnxNgtmZaD8uUmz2nD,PERFORMS,1.0,spotify,v1
artist::27T030eWyCQRmDyuvr1kxY,track::58XWGx7KNNkKneHdprcprX,PERFORMS,1.0,spotify,v1
artist::3Y3xIwWyq5wnNHPp5gPjOW,track::6W2VbtvMrDXm5vYeB7amkO,PERFORMS,1.0,spotify,v1
artist::1fBCIkoPOPCDLUxGuWNvyo,track::2V8KvnD5LVeeDChMWEkSzC,PERFORMS,1.0,spotify,v1
artist::4opTS86dN9uO313J9CE8xg,track::0qgrrDnUUhyxpxbBznUnzg,PERFORMS,1.0,spotify,v1
artist::7HLvzuM9p11k9lUQfSM4Rq,track::18ESXa5mEm1V4Pkt5GSXWx,PERFORMS,1.0,spotify,v1
artist::74ASZWbe4lXaubB36ztrGX,track::3AhXZa8sUQht0UEdBJgpGc,PERFORMS,1.0,spotify,v1
artist::22WZ7M8sxp5THdruNY3gXt,track::14XWXWv5FoCbFzLksawpEe,PERFORMS,1.0,spotify,v1
artist::6PAt558ZEZl0DmdXlnjMgD,track::3ykSdTGmYPFl8pDBXer1zG,PERFORMS,1.0,spotify,v1
artist::42TFhl7WlMRXiNqzSrnzPL,track::5p3JunprHCxClJjOmcLV8G,PERFORMS,1.0,spotify,v1
artist::5nGIFgo0shDenQYSE0Sn7c,track::0COqiPhxzoWICwFCS4eZcp,PERFORMS,1.0,spotify,v1
artist::7FBcuc1gsnv6Y1nwFtNRCb,track::5wQnmLuC1W7ATsArWACrgW,PERFORMS,1.0,spotify,v1
artist::5ypxebeHEIXjMtJb17uJlI,track::305WCRhhS10XUcH6AEwZk6,PERFORMS,1.0,spotify,v1
artist::5LfGQac0EIXyAN8aUwmNAQ,track::6TfBA04WJ3X1d1wXhaCFVT,PERFORMS,1.0,spotify,v1
artist::5eAWCfyUhZtHHtBdNk56l1,track::2DlHlPMa4M17kufBvI2lEN,PERFORMS,1.0,spotify,v1
artist::03r4iKL2g2442PT9n2UKsx,track::5NLuC70kZQv8q34QyQa1DP,PERFORMS,1.0,spotify,v1
artist::568ZhdwyaiCyOGJRtNYhWf,track::5SAUIWdZ04OxYfJFDchC7S,PERFORMS,1.0,spotify,v1
artist::6biWAmrHyiMkX49LkycGqQ,track::43DeSV93pJPT4lCZaWZ6b1,PERFORMS,1.0,spotify,v1
artist::1Ha0Fz4i0d4gu5fZbhBCtH,track::57trQKFZdJxHia4sMJioWk,PERFORMS,1.0,spotify,v1
artist::7ihLzUpuNecU5VBkvOUDNq,track::5t5rCnsgRBtcKqTB7SbD1Q,PERFORMS,1.0,spotify,v1
artist::4NgfOZCL9Ml67xzM0xzIvC,track::1IqFh00G2kvvMm8pRMpehA,PERFORMS,1.0,spotify,v1
artist::3WrFJ7ztbogyGnTHbHJFl2,track::5ZBeML7Lf3FMEVviTyvi8l,PERFORMS,1.0,spotify,v1
artist::64tNsm6TnZe2zpcMVMOoHL,track::5sFDReWLrZHLFZFjHsjUTS,PERFORMS,1.0,spotify,v1
artist::1Fmb52lZ6Jv7FMWXXTPO3K,track::2HXixVqzzm9rEUIMAWzshl,PERFORMS,1.0,spotify,v1
artist::1co4F2pPNH8JjTutZkmgSm,track::4KcH1ZRV2W1q7Flq0QqC76,PERFORMS,1.0,spotify,v1
artist::7dnB1wSxbYa8CejeVg98hz,track::2g7gviEeJr6pyxO7G35EWQ,PERFORMS,1.0,spotify,v1
artist::2xiIXseIJcq3nG7C8fHeBj,track::56sk7jBpZV0CD31G9hEU3b,PERFORMS,1.0,spotify,v1
artist::3EhbVgyfGd7HkpsagwL9GS,track::5Z8EDau8uNcP1E8JvmfkZe,PERFORMS,1.0,spotify,v1
artist::3AA28KZvwAUcZuOKwyblJQ,track::0d28khcov6AiegSCpG5TuT,PERFORMS,1.0,spotify,v1
artist::1Z8ODXyhEBi3WynYw0Rya6,track::0d28khcov6AiegSCpG5TuT,PERFORMS,1.0,spotify,v1
artist::3YcBF2ttyueytpXtEzn1Za,track::7nnWIPM5hwE3DaUBkvOIpy,PERFORMS,1.0,spotify,v1
artist::7HL4id2U7FSDJtfKQHMgQx,track::3vPrFUtWpKT9oNW94NDDEW,PERFORMS,1.0,spotify,v1
artist::1dLWg6m8RRhizsdqJbhyj3,track::3vV3cr2TpPqFk07zxYUbla,PERFORMS,1.0,spotify,v1
artist::3zXw2Eh96iTT51pytzHdZi,track::2eEmzSR9tmd52w7cqT9yK6,PERFORMS,1.0,spotify,v1
artist::5t28BP42x2axFnqOOMg3CM,track::6xgO2ICtpT8jDcYvVsCKIB,PERFORMS,1.0,spotify,v1
artist::5gznATMVO85ZcLTkE9ULU7,track::45Ia1U4KtIjAPPU7Wv1Sea,PERFORMS,1.0,spotify,v1
artist::7oPftvlwr6VrsViSDV7fJY,track::6nTiIhLmQ3FWhvrGafw2zj,PERFORMS,1.0,spotify,v1
artist::3tufWJzpCiAGleBt5TkmTn,track::5B6Z7NwVqA7W3UFiqBdEJC,PERFORMS,1.0,spotify,v1
artist::4x1nvY2FN8jxqAFA0DA02H,track::7pKfPomDEeI4TPT6EOYjn9,PERFORMS,1.0,spotify,v1
artist::3Ayl7mCk0nScecqOzvNp6s,track::3mcG2NI5G5vhrQtRda1YnA,PERFORMS,1.0,spotify,v1
artist::1WRM9i067hd2ujxxi8FI3m,track::3lN8PP6R2IxbLP05QpYXng,PERFORMS,1.0,spotify,v1
artist::1fBCIkoPOPCDLUxGuWNvyo,track::43GS3mtezoIFiuIZCLLiDY,PERFORMS,1.0,spotify,v1
artist::3Fz2GbraVXhcpXnoi2Oe1r,track::52KvuGmgcgRdrLMXOtda0E,PERFORMS,1.0,spotify,v1
artist::3UbyYnvNIT5DFXU4WgiGpP,track::0PP933bHgvV0eD19dG3ms5,PERFORMS,1.0,spotify,v1
artist::1hXjTjJzZTXDZ75AclOo6N,track::1MqGKtY9L5qjPi8s7gX645,PERFORMS,1.0,spotify,v1
artist::3Z02hBLubJxuFJfhacLSDc,track::7Ewz6bJ97vUqk5HdkvguFQ,PERFORMS,1.0,spotify,v1
artist::711MCceyCBcFnzjGY4Q7Un,track::2zYzyRzz6pRmhPzyfMEC8s,PERFORMS,1.0,spotify,v1
artist::58lV9VcRSjABbAbfWS6skp,track::0J6mQxEZnlRt9ymzFntA6z,PERFORMS,1.0,spotify,v1
artist::0rvjqX7ttXeg3mTy8Xscbt,track::4bHsxqR3GMrXTxEPLuK5ue,PERFORMS,1.0,spotify,v1
artist::1dfeR4HaWDbWqFHLkxsg1d,track::7tFiyTwD0nx5a1eklYtX2J,PERFORMS,1.0,spotify,v1
artist::6olE6TJLqED3rqDCT0FyPh,track::5ghIJDpPoe3CfHMGu71E6T,PERFORMS,1.0,spotify,v1
artist::0k17h0D3J5VfsdmQ1iZtE9,track::4gMgiXfqyzZLMhsksGmbQV,PERFORMS,1.0,spotify,v1
artist::2RTUTCvo6onsAnheUk3aL9,track::6ZOBP3NvffbU4SZcrnt1k6,PERFORMS,1.0,spotify,v1
artist::3qm84nBOXUEQ2vnTfUTTFC,track::5NIPsWpDjJTFBoPxCUUeXp,PERFORMS,1.0,spotify,v1
artist::07XSN3sPlIlB2L2XNcTwJw,track::07q0QVgO56EorrSGHC48y3,PERFORMS,1.0,spotify,v1
artist::29kkCKKGXheHuoO829FxWK,track::1QEEqeFIZktqIpPI4jSVSF,PERFORMS,1.0,spotify,v1
artist::0L8ExT028jH3ddEcZwqJJ5,track::3d9DChrdc6BOeFsbrZ3Is0,PERFORMS,1.0,spotify,v1
artist::6H1RjVyNruCmrBEWRbD0VZ,track::0PdM2a6oIjqepoEfcJo0RO,PERFORMS,1.0,spotify,v1
artist::2ye2Wgw4gimLv2eAKyk1NB,track::5BIMPccDwShpXq784RJlJp,PERFORMS,1.0,spotify,v1
artist::2hl0xAkS2AIRAu23TVMBG1,track::4DMKwE2E2iYDKY01C335Uw,PERFORMS,1.0,spotify,v1
artist::2Hkut4rAAyrQxRdof7FVJq,track::3QZ7uX97s82HFYSmQUAN1D,PERFORMS,1.0,spotify,v1
artist::4salDzkGmfycRqNUbyBphh,track::1CQqupcyMg7176PPmIVmSj,PERFORMS,1.0,spotify,v1
artist::2UZMlIwnkgAEDBsw1Rejkn,track::5tVA6TkbaAH9QMITTQRrNv,PERFORMS,1.0,spotify,v1
artist::22bE4uQ6baNwSHPVcDxLCe,track::6H3kDe7CGoWYBabAeVWGiD,PERFORMS,1.0,spotify,v1
artist::2cnMpRsOVqtPMfq7YiFE6K,track::7N3PAbqfTjSEU1edb2tY8j,PERFORMS,1.0,spotify,v1
artist::7jy3rLJdDQY21OgRLCZ9sD,track::5UWwZ5lm5PKu6eKsHAGxOk,PERFORMS,1.0,spotify,v1
artist::0ECwFtbIWEVNwjlrfc6xoL,track::40riOy7x9W7GXjyGp4pjAv,PERFORMS,1.0,spotify,v1
artist::776Uo845nYHJpNaStv1Ds4,track::2aoo2jlRnM3A0NyLQqMN2f,PERFORMS,1.0,spotify,v1
artist::6ZLTlhejhndI4Rh53vYhrY,track::2b9lp5A6CqSzwOrBfAFhof,PERFORMS,1.0,spotify,v1
artist::0cc6vw3VN8YlIcvr1v7tBL,track::7GonnnalI2s19OCQO1J7Tf,PERFORMS,1.0,spotify,v1
artist::5M52tdBnJaKSvOpJGz8mfZ,track::1Y373MqadDRtclJNdnUXVc,PERFORMS,1.0,spotify,v1
artist::2AM4ilv6UzW0uMRuqKtDgN,track::1UBQ5GK8JaQjm5VbkBZY66,PERFORMS,1.0,spotify,v1
artist::00tVTdpEhQQw1bqdu8RCx2,track::5QTxFnGygVM4jFQiBovmRo,PERFORMS,1.0,spotify,v1
artist::6IFXsrXBpwbIqtOUOiAa3p,track::5RsUlxLto4NZbhJpqJbHfN,PERFORMS,1.0,spotify,v1
artist::4KWTAlx2RvbpseOGMEmROg,track::31AOj9sFz2gM0O3hMARRBx,PERFORMS,1.0,spotify,v1
artist::3IYUhFvPQItj6xySrBmZkd,track::4BP3uh0hFLFRb5cjsgLqDh,PERFORMS,1.0,spotify,v1
artist::3PhoLpVuITZKcymswpck5b,track::3gdewACMIVMEWVbyb8O9sY,PERFORMS,1.0,spotify,v1
artist::7iWiAD5LLKyiox2grgfmUT,track::1kdiiFGX1Htx0aVZYaDwEJ,PERFORMS,1.0,spotify,v1
